g10570.t1	tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	52.041	98	963	4704	8.32e-25	108	10
g10570.t1	tr|A0A835WJB2|A0A835WJB2_9CHLO	49.074	108	963	4342	7.91e-22	98.6	11
g10570.t1	tr|A0A835XJL6|A0A835XJL6_9CHLO	47.059	102	963	3479	5.18e-21	95.9	11
g10570.t1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	39.785	93	963	5140	1.11e-13	72.0	10
g10686.t1	tr|A0A150H2W0|A0A150H2W0_GONPE	21.583	278	288	366	2.82e-12	62.4	89
g10782.t1	tr|A0A836BPY0|A0A836BPY0_9CHLO	75.728	206	207	795	1.37e-79	249	99
g10785.t1	tr|A0A835XG35|A0A835XG35_9CHLO	37.091	825	1467	1559	5.75e-95	334	82
g10785.t1	tr|A0A835XG35|A0A835XG35_9CHLO	35.768	534	1467	1559	3.23e-62	230	82
g10785.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	48.175	274	1467	2087	1.33e-56	213	72
g10785.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	43.396	265	1467	2087	2.75e-48	186	72
g10785.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	31.720	558	1467	2087	4.61e-48	185	72
g10785.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	56.962	79	1467	2087	2.56e-18	87.8	72
g10785.t1	tr|A0A836C725|A0A836C725_9CHLO	44.751	181	1467	1448	1.52e-32	134	27
g10785.t1	tr|A0A836C725|A0A836C725_9CHLO	34.263	251	1467	1448	2.10e-23	104	27
g10785.t1	tr|A0A835XJL6|A0A835XJL6_9CHLO	53.684	95	1467	3479	3.83e-24	107	6
g10785.t1	tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	49.505	101	1467	4704	6.41e-23	103	16
g10785.t1	tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	34.194	155	1467	4704	4.43e-11	63.9	16
g10785.t1	tr|A0A835SQ00|A0A835SQ00_CHLIN	40.441	136	1467	2810	1.72e-22	101	9
g10785.t1	tr|A0A835WJB2|A0A835WJB2_9CHLO	51.818	110	1467	4342	3.42e-22	100	7
g10785.t1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	37.500	96	1467	5140	3.31e-13	71.2	7
g10812.t1	tr|A0A250XJ57|A0A250XJ57_9CHLO	30.435	230	370	1022	9.28e-23	96.3	62
g10821.t1	tr|D8U434|D8U434_VOLCA	37.736	159	358	1027	3.86e-12	63.5	42
g10847.t1	tr|A0A836B808|A0A836B808_9CHLO	26.906	669	846	1523	6.68e-37	146	77
g10922.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	85.600	375	823	2002	0.0	633	64
g10922.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	72.093	172	823	2002	9.06e-65	233	64
g10922.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	74.110	309	823	2764	1.34e-144	468	56
g10922.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	52.532	158	823	2764	7.53e-39	152	56
g10922.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	58.394	274	823	1856	6.59e-96	325	33
g10922.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	65.000	200	823	438	1.31e-78	257	24
g10922.t1	tr|A0A835Y443|A0A835Y443_9CHLO	46.071	280	823	1354	4.64e-71	251	53
g10922.t1	tr|A0A835Y443|A0A835Y443_9CHLO	31.395	172	823	1354	3.39e-19	89.4	53
g10922.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	46.354	192	823	2287	1.69e-45	173	23
g10968.t1	tr|A0A250XB56|A0A250XB56_9CHLO	58.791	182	953	182	6.88e-72	231	19
g11130.t1	tr|A0A2J8AD36|A0A2J8AD36_9CHLO	88.750	160	517	857	3.12e-100	317	62
g11130.t1	tr|A0A2J8AD36|A0A2J8AD36_9CHLO	70.122	164	517	857	2.82e-70	237	62
g11149.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	64.740	173	193	438	2.54e-74	226	89
g11149.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	61.850	173	193	1856	1.40e-68	223	89
g11149.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	59.893	187	193	2002	2.67e-68	222	94
g11149.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	59.677	186	193	2764	9.92e-68	220	92
g11149.t1	tr|A0A835Y443|A0A835Y443_9CHLO	51.724	174	193	1354	4.58e-57	189	89
g11149.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	45.509	167	193	2287	2.21e-41	144	85
g11218.t1	tr|A0A835TPX6|A0A835TPX6_CHLIN	40.491	163	176	354	8.56e-33	116	93
g11286.t1	tr|D8U306|D8U306_VOLCA	32.796	186	184	333	3.30e-24	93.2	100
g11333.t1	tr|D8UFI3|D8UFI3_VOLCA	74.286	210	222	225	2.73e-115	325	95
g11617.t1	tr|A0A835YDE0|A0A835YDE0_9CHLO	28.487	337	1564	1600	2.20e-19	91.3	20
g1168.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	47.778	90	789	2764	7.34e-16	78.6	11
g1168.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	27.586	203	789	1856	1.38e-15	77.4	26
g1168.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	29.064	203	789	2002	1.01e-14	74.7	26
g11826.t1	tr|A0A2J7ZMF7|A0A2J7ZMF7_9CHLO	33.036	112	382	1527	2.50e-12	64.7	29
g12194.t1	tr|A0A345K516|A0A345K516_9CHLO	70.225	178	239	419	1.36e-75	231	70
g12207.t1	tr|A0A150GTX6|A0A150GTX6_GONPE	37.313	268	289	1315	1.27e-33	126	93
g12210.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	58.000	200	239	1856	2.96e-70	229	75
g12210.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	59.184	196	239	2002	1.22e-68	225	72
g12210.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	57.143	196	239	2764	1.59e-68	224	73
g12210.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	54.082	196	239	438	1.58e-63	201	74
g12210.t1	tr|A0A835Y443|A0A835Y443_9CHLO	43.627	204	239	1354	9.83e-50	171	77
g12210.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	39.574	235	239	2287	6.16e-42	148	87
g12317.t1	tr|A0A699ZUB9|A0A699ZUB9_HAELA	50.000	74	474	490	2.70e-14	70.9	15
g12384.t1	tr|A0A835Y416|A0A835Y416_9CHLO	31.013	158	241	20967	2.28e-13	65.5	59
g12388.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	61.034	290	345	2087	3.03e-97	311	73
g12388.t1	tr|A0A835XG35|A0A835XG35_9CHLO	37.124	299	345	1559	2.13e-37	139	65
g12388.t1	tr|A0A836C725|A0A836C725_9CHLO	35.088	228	345	1448	3.38e-18	82.0	62
g12388.t1	tr|A0A835SQ00|A0A835SQ00_CHLIN	34.946	186	345	2810	7.71e-14	68.9	52
g12388.t1	tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	36.486	148	345	4704	1.87e-13	67.8	41
g12502.t1	tr|A0A150GTX6|A0A150GTX6_GONPE	26.869	495	774	1315	3.46e-16	79.3	63
g12589.t1	tr|A0A836BAU5|A0A836BAU5_9CHLO	72.269	119	239	595	1.40e-47	162	47
g12619.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	36.076	158	278	2764	8.29e-18	79.7	45
g12619.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	33.333	201	278	2002	2.68e-16	75.1	61
g12619.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	30.968	155	278	1856	5.57e-14	68.2	45
g12619.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	33.333	198	278	438	3.54e-11	59.3	58
g1272.t1	tr|A0A836C2C7|A0A836C2C7_9CHLO	56.744	215	216	494	1.32e-71	222	99
g12731.t1	tr|A0A150H2W0|A0A150H2W0_GONPE	35.556	270	442	366	4.67e-43	151	57
g12744.t1	tr|A0A835YDE0|A0A835YDE0_9CHLO	26.349	315	757	1600	6.05e-21	94.7	40
g12744.t1	tr|A0A699Z6K2|A0A699Z6K2_HAELA	27.143	350	757	611	2.03e-19	89.0	44
g12747.t1	tr|A0A2J7ZFC2|A0A2J7ZFC2_9CHLO	51.754	114	393	175	3.00e-26	100	28
g12747.t1	tr|D8UGC6|D8UGC6_VOLCA	35.417	96	393	772	2.80e-11	61.2	24
g12754.t1	tr|D8TM90|D8TM90_VOLCA	45.638	149	414	336	6.72e-42	147	36
g12920.t1	tr|A0A150GDH6|A0A150GDH6_GONPE	58.000	250	642	282	2.46e-70	226	39
g12920.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	45.928	307	642	2087	4.29e-52	190	48
g12920.t1	tr|A0A835XG35|A0A835XG35_9CHLO	34.930	355	642	1559	2.10e-32	130	49
g12920.t1	tr|A0A835XJL6|A0A835XJL6_9CHLO	41.525	118	642	3479	5.85e-13	68.6	18
g1306.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	55.721	201	922	2764	1.23e-62	228	28
g1306.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	44.444	63	922	2764	1.55e-11	64.7	28
g1306.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	56.410	195	922	1856	1.23e-61	224	27
g1306.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	56.897	58	922	1856	6.21e-16	79.0	27
g1306.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	58.209	201	922	2002	5.54e-61	223	21
g1306.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	55.721	201	922	438	2.51e-57	200	22
g1306.t1	tr|A0A835Y443|A0A835Y443_9CHLO	44.737	190	922	1354	4.01e-46	176	20
g1306.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	43.111	225	922	2287	7.58e-39	153	24
g13088.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	62.500	728	1015	2087	0.0	769	75
g13088.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	91.111	45	1015	2087	2.42e-20	93.6	75
g13088.t1	tr|A0A835XG35|A0A835XG35_9CHLO	34.680	718	1015	1559	5.07e-77	273	67
g13088.t1	tr|A0A836C725|A0A836C725_9CHLO	42.795	229	1015	1448	1.44e-34	139	22
g13088.t1	tr|A0A835SQ00|A0A835SQ00_CHLIN	41.615	161	1015	2810	3.30e-28	119	16
g13088.t1	tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	52.041	98	1015	4704	1.67e-24	107	10
g13088.t1	tr|A0A835WJB2|A0A835WJB2_9CHLO	49.074	108	1015	4342	1.22e-21	98.2	11
g13088.t1	tr|A0A835XJL6|A0A835XJL6_9CHLO	45.370	108	1015	3479	2.67e-21	97.1	11
g13088.t1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	39.785	93	1015	5140	4.51e-14	73.2	9
g13314.t1	tr|A0A835SP23|A0A835SP23_CHLIN	91.667	228	227	332	1.52e-154	428	100
g13386.t1	tr|A0A2K3DSM2|A0A2K3DSM2_CHLRE	35.878	131	221	3208	8.08e-13	63.5	57
g13486.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	34.836	244	287	2764	1.86e-30	117	70
g13486.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	37.629	194	287	1856	1.39e-29	114	55
g13486.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	31.667	300	287	2002	3.13e-28	110	82
g13486.t1	tr|A0A835Y443|A0A835Y443_9CHLO	32.258	279	287	1354	2.47e-27	107	78
g13486.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	37.629	194	287	438	2.90e-25	100	55
g13486.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	38.710	155	287	2287	3.56e-23	95.9	54
g13496.t1	tr|A0A835W0U1|A0A835W0U1_CHLIN	81.104	598	583	6895	0.0	746	99
g1352.t1	tr|A0A150GYQ4|A0A150GYQ4_GONPE	87.476	519	514	518	0.0	841	100
g13538.t1	tr|A0A836C2C7|A0A836C2C7_9CHLO	76.636	107	107	494	2.36e-48	157	99
g13618.t1	tr|A0A835XG35|A0A835XG35_9CHLO	35.792	732	947	1559	4.08e-66	239	70
g13618.t1	tr|A0A835SUQ0|A0A835SUQ0_CHLIN	38.750	400	947	2087	1.24e-60	222	40
g13618.t1	tr|A0A836C725|A0A836C725_9CHLO	55.357	112	947	1448	2.67e-32	132	12
g13618.t1	tr|A0A835SQ00|A0A835SQ00_CHLIN	40.462	173	947	2810	2.56e-25	109	18
g13618.t1	tr|A0A835XJL6|A0A835XJL6_9CHLO	43.796	137	947	3479	5.95e-25	108	14
g13618.t1	tr|A0A835WJB2|A0A835WJB2_9CHLO	50.442	113	947	4342	1.41e-22	100	12
g13618.t1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	38.824	85	947	5140	1.96e-15	77.4	9
g13747.t1	tr|A0A150GP53|A0A150GP53_GONPE	79.817	218	323	430	2.32e-84	257	67
g13747.t1	tr|A0A835W0U1|A0A835W0U1_CHLIN	30.612	196	323	6895	3.19e-15	72.8	50
g13777.t1	tr|A0A150GTX6|A0A150GTX6_GONPE	85.261	536	536	1315	0.0	931	100
g13841.t1	tr|A0A835SGR3|A0A835SGR3_CHLIN	76.442	208	185	533	3.59e-106	311	100
g1406.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	27.778	270	1355	2764	1.31e-13	72.4	17
g1406.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	27.907	172	1355	2002	6.55e-11	63.2	12
g14076.t1	tr|A0A2J7ZQT3|A0A2J7ZQT3_9CHLO	77.551	98	472	2786	4.66e-42	156	34
g14076.t1	tr|A0A2J7ZQT3|A0A2J7ZQT3_9CHLO	54.688	64	472	2786	1.04e-17	82.8	34
g14137.t1	tr|D8UA16|D8UA16_VOLCA	50.000	326	408	1438	1.07e-95	309	65
g14229.t1	tr|D8U306|D8U306_VOLCA	29.204	226	321	333	1.28e-24	98.2	69
g14357.t1	tr|A0A835WJU4|A0A835WJU4_9CHLO	29.148	223	521	1513	4.00e-18	84.3	43
g14378.t1	tr|A0A345K516|A0A345K516_9CHLO	30.000	330	321	419	1.34e-31	119	94
g14389.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	53.571	168	408	1856	2.16e-57	199	41
g14389.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	51.786	168	408	2764	6.17e-56	195	40
g14389.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	52.941	170	408	2002	5.18e-54	189	40
g14389.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	48.205	195	408	438	1.82e-51	175	47
g14389.t1	tr|A0A835Y443|A0A835Y443_9CHLO	30.909	330	408	1354	7.38e-38	142	80
g14389.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	43.293	164	408	2287	6.13e-37	139	40
g14412.t1	tr|A0A835YDE0|A0A835YDE0_9CHLO	29.151	271	730	1600	1.12e-15	77.4	35
g14412.t1	tr|A0A699Z6K2|A0A699Z6K2_HAELA	24.713	348	730	611	2.05e-14	72.8	43
g14500.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	44.211	190	409	2764	1.19e-38	144	42
g14500.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	46.711	152	409	438	7.50e-36	133	34
g14500.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	46.012	163	409	1856	1.20e-35	135	37
g14500.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	39.545	220	409	2002	2.09e-35	135	45
g14500.t1	tr|A0A835Y443|A0A835Y443_9CHLO	34.419	215	409	1354	4.17e-29	116	49
g14500.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	39.024	164	409	2287	1.16e-26	109	38
g14778.t1	tr|D8UA16|D8UA16_VOLCA	43.721	215	322	1438	1.62e-33	127	62
g1481.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	44.541	229	509	2764	1.47e-46	171	42
g1481.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	45.876	194	509	1856	7.25e-42	157	35
g1481.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	45.685	197	509	2002	1.65e-40	152	35
g1481.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	45.833	192	509	438	2.55e-37	139	35
g1481.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	40.437	183	509	2287	6.26e-37	142	36
g1481.t1	tr|A0A835Y443|A0A835Y443_9CHLO	36.771	223	509	1354	7.57e-35	135	39
g1486.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	55.349	215	925	2287	1.71e-65	237	22
g1486.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	50.777	193	925	2764	2.00e-51	193	19
g1486.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	50.000	204	925	2002	1.16e-48	184	20
g1486.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	38.676	287	925	1856	4.05e-48	182	28
g1486.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	48.731	197	925	438	1.09e-47	172	20
g1486.t1	tr|A0A835Y443|A0A835Y443_9CHLO	34.965	286	925	1354	3.02e-39	154	29
g14941.t1	tr|A0A699Z940|A0A699Z940_HAELA	54.497	189	408	385	5.91e-60	196	41
g1505.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	45.559	349	708	2764	3.01e-83	285	49
g1505.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	57.870	216	708	1856	2.07e-77	267	30
g1505.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	61.215	214	708	2002	4.65e-76	263	30
g1505.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	57.746	213	708	438	8.61e-71	234	30
g1505.t1	tr|A0A835Y443|A0A835Y443_9CHLO	48.826	213	708	1354	2.98e-58	210	30
g1505.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	43.564	202	708	2287	7.12e-45	170	29
g15161.t1	tr|A0A835TG42|A0A835TG42_CHLIN	97.382	382	383	797	0.0	802	99
g1530.t1	tr|A0A835VY94|A0A835VY94_CHLIN	26.961	408	519	608	1.74e-14	72.0	75
g1542.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	47.668	193	1982	1856	5.52e-46	179	9
g1542.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	48.168	191	1982	2764	2.75e-45	177	9
g1542.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	47.917	192	1982	2002	8.09e-44	172	9
g1542.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	44.271	192	1982	438	1.56e-38	147	9
g1542.t1	tr|A0A835Y443|A0A835Y443_9CHLO	41.146	192	1982	1354	1.15e-37	151	9
g15484.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	39.891	183	474	2287	3.34e-33	130	38
g15484.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	35.263	190	474	1856	1.31e-31	125	37
g15484.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	36.979	192	474	2764	3.22e-31	124	37
g15484.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	36.082	194	474	438	4.52e-29	115	38
g15484.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	34.896	192	474	2002	3.69e-28	115	37
g15484.t1	tr|A0A835Y443|A0A835Y443_9CHLO	32.642	193	474	1354	3.27e-26	108	37
g15505.t1	tr|A0A150GTX6|A0A150GTX6_GONPE	66.839	193	291	1315	1.49e-72	238	66
g1551.t1	tr|A0A835Y443|A0A835Y443_9CHLO	74.350	1193	1170	1354	0.0	1616	99
g1551.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	47.917	288	1170	1856	7.15e-85	300	23
g1551.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	44.948	287	1170	2002	1.14e-71	259	35
g1551.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	27.869	183	1170	2002	1.13e-15	78.6	35
g1551.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	42.907	289	1170	2764	3.18e-71	258	29
g1551.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	51.613	62	1170	2764	2.63e-14	74.3	29
g1551.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	51.351	222	1170	438	6.15e-68	231	18
g1551.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	37.949	195	1170	2287	3.97e-38	152	16
g15512.t1	tr|D8U4M5|D8U4M5_VOLCA	87.218	133	133	367	7.78e-80	236	100
g15513.t1	tr|A0A250XJ57|A0A250XJ57_9CHLO	44.340	106	316	1022	2.36e-24	99.8	61
g15513.t1	tr|A0A250XJ57|A0A250XJ57_9CHLO	41.935	93	316	1022	5.15e-12	62.8	61
g1558.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	63.068	176	177	1856	5.83e-73	234	99
g1558.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	63.068	176	177	2764	1.13e-70	228	97
g1558.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	63.636	176	177	2002	3.35e-69	223	97
g1558.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	59.091	176	177	438	2.66e-67	208	99
g1558.t1	tr|A0A835Y443|A0A835Y443_9CHLO	49.432	176	177	1354	2.99e-52	175	99
g1558.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	45.402	174	177	2287	2.98e-43	149	97
g15693.t1	tr|A0A835W0U1|A0A835W0U1_CHLIN	95.172	145	145	6895	6.95e-88	275	100
g15698.t1	tr|A0A150GTX6|A0A150GTX6_GONPE	31.553	206	332	1315	3.07e-19	85.1	62
g15833.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	34.392	189	171	2764	4.72e-26	100	100
g15833.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	32.584	178	171	1856	7.79e-26	99.4	94
g15833.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	33.333	189	171	2002	1.81e-23	92.4	100
g15833.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	37.398	123	171	438	4.31e-22	88.2	63
g15833.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	28.667	150	171	2287	3.92e-18	77.0	87
g15833.t1	tr|A0A835Y443|A0A835Y443_9CHLO	28.846	156	171	1354	4.33e-15	68.6	81
g15971.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	71.856	167	189	1856	7.91e-78	249	87
g15971.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	53.012	166	189	2002	3.86e-52	175	87
g15971.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	53.333	165	189	2764	1.10e-49	168	87
g15971.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	62.245	98	189	438	2.45e-36	127	52
g15971.t1	tr|A0A835Y443|A0A835Y443_9CHLO	37.349	166	189	1354	9.02e-29	108	87
g15971.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	48.485	66	189	2287	7.50e-17	74.3	35
g1598.t1	tr|A0A2J7ZZC2|A0A2J7ZZC2_9CHLO	68.693	2517	2540	2436	0.0	3323	98
g16008.t1	tr|A0A835SP23|A0A835SP23_CHLIN	87.500	80	106	332	1.46e-49	156	75
g1601.t1	tr|A0A835T0V6|A0A835T0V6_9CHLO	38.056	360	1028	2002	2.85e-60	222	34
g1601.t1	tr|A0A2K3CW68|A0A2K3CW68_CHLRE	36.544	353	1028	2764	2.07e-56	210	34
g1601.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	51.705	176	1028	1856	2.00e-52	197	32
g1601.t1	tr|A0A835T9S6|A0A835T9S6_CHLIN	52.564	156	1028	1856	1.06e-37	150	32
g1601.t1	tr|A0A835Y443|A0A835Y443_9CHLO	37.634	186	1028	1354	2.28e-37	148	32
g1601.t1	tr|A0A835Y443|A0A835Y443_9CHLO	42.763	152	1028	1354	1.96e-28	119	32
g1601.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	57.798	109	1028	438	1.97e-28	115	20
g1601.t1	tr|A0A150GRG7|A0A150GRG7_GONPE	56.383	94	1028	438	6.80e-27	111	20
g1601.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	45.763	118	1028	2287	6.99e-25	108	20
g1601.t1	tr|A0A835YBW2|A0A835YBW2_9CHLO	45.349	86	1028	2287	9.30e-19	88.6	20
